number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
1,429,1053,697,0,0,9,21:10:01:21:48:44:170,-1.2889512133349568,-0.4067289965199245,-2.224248867284,-0.5504157712220068,2.5707349637743317,0.6843873156481067,1,429
1,431,1051,700,0,0,9,21:10:01:21:48:44:172,-1.1403685768101617,0.1803116330447194,-1.6885864942099928,0.27357814429601324,2.037587995499686,0.3276542171981062,1,431
1,447,1048,704,0,0,9,21:10:01:21:48:44:188,-0.1742559107374316,-0.05017254978562816,-0.20311883261478642,-0.07799885326327909,0.26762358376967704,0.0927421471736442,1,447
1,462,1045,708,0,0,9,21:10:01:21:48:44:203,-0.41155769149656196,0.010047463866228954,-0.5239224504473492,0.0239119062391394,0.6662390468238366,0.02593705438426982,1,462
1,484,1038,712,0,0,9,21:10:01:21:48:44:225,-1.3896794468081217,-0.03181886310942861,-0.6242769768267441,-0.004109425166191826,1.5234601106287182,0.032083133026141436,1,484
1,492,1033,713,0,0,9,21:10:01:21:48:44:233,-1.3433656539460421,-0.019102688675051473,-0.23500834568174453,0.007676582952441713,1.3637669165740705,0.020587438899524597,1,492
1,500,1026,714,0,0,9,21:10:01:21:48:44:241,-2.51185793740771,-0.0792703821903655,-0.3856896404462778,-0.026596906643575023,2.5412962827001686,0.08361332989191174,1,500
1,505,1020,715,0,0,9,21:10:01:21:48:44:246,-1.578108169708666,0.05277028926998301,-0.22879511916517353,0.03602138182268335,1.5946073503703166,0.06389243600030622,1,505
1,520,1007,715,0,0,9,21:10:01:21:48:44:261,-1.4520608301075402,0.019036022676833783,0.05409654132688867,-0.007191382645963943,1.4530681643048031,0.020349106705543647,1,520
1,536,999,714,0,0,9,21:10:01:21:48:44:277,-0.8176109656440343,0.014263265936660018,0.19239353406948978,0.017534062294344635,0.8399422379503951,0.022602745313829564,1,536
1,554,993,710,0,0,9,21:10:01:21:48:44:295,-1.0487030176974272,-0.015248802584567856,0.6796285934341411,-0.006606710019259921,1.2496691739580357,0.016618501663558986,1,554
1,563,988,706,0,0,9,21:10:01:21:48:44:304,-1.5482600672603046,-0.08518186451406104,1.4641238018691813,0.1527202836750184,2.130907727489097,0.17486976607712934,1,563
1,570,981,698,0,0,9,21:10:01:21:48:44:311,-1.9089147682516054,0.02805603157777104,2.1086599748276442,-0.0910160709930086,2.8443632823338865,0.09524214448917699,1,570
1,578,972,688,0,0,9,21:10:01:21:48:44:319,-2.0193945898078733,-0.12442598696683801,2.5634110009834123,0.288037160865284,3.263285226471644,0.31376301928685807,1,578
1,593,947,647,0,0,9,21:10:01:21:48:44:334,-2.7905159181329684,0.14994314319015864,4.808732624876878,-0.2414387221239331,5.5597561589433715,0.2842104901839167,1,593
1,609,938,628,0,0,9,21:10:01:21:48:44:350,-0.8223176570814189,-0.050317817080454075,1.8276314837594478,0.08585270991903705,2.004106576401723,0.09951166020213088,1,609
1,632,927,579,0,0,9,21:10:01:21:48:44:373,-1.5655296651883377,0.08831018364528587,10.400909129281743,0.12278769025870506,10.51806987275522,0.15124650546221494,1,632
1,639,927,560,0,0,9,21:10:01:21:48:44:380,-0.32088345523896783,-0.1816765726393435,2.8112819683881884,-0.8341097362282921,2.8295357388855624,0.8536658767438287,1,639
1,649,929,535,0,0,9,21:10:01:21:48:44:390,3.1501497736746535,0.6758832184220678,22.347984744365082,2.6214502914236713,22.568913702944517,2.7071792987073877,1,649
1,651,934,513,0,0,9,21:10:01:21:48:44:392,2.836317234228625,-0.302215757868096,12.057580219846159,-1.786854815942593,12.386683826238873,1.8122319105349143,1,651
1,667,951,477,0,0,9,21:10:01:21:48:44:408,1.6200915944875178,0.056437552900457634,1.9296780878484234,0.411492049442876,2.5195940739038614,0.41534431997090104,1,667
1,683,964,453,0,0,9,21:10:01:21:48:44:424,1.5550269141370927,-0.01728445373373447,3.1118653234969877,-0.14036338182891075,3.4787662317657593,0.14142358819985512,1,683
1,702,978,433,0,0,9,21:10:01:21:48:44:443,2.3830958506173445,-0.0077387607087874705,3.2939320066964664,0.02933439003273405,4.065603755651677,0.03033801008471781,1,702
1,710,983,426,0,0,9,21:10:01:21:48:44:451,1.2647633416004604,0.009405633454566414,1.7947984264761307,0.0021322149121819852,2.19566110817165,0.009644287486040126,1,710
1,718,988,418,0,0,9,21:10:01:21:48:44:459,1.3911841163141467,-0.029883773109478182,2.485207620732344,0.05588675031853801,2.8480958838548416,0.06337482746663205,1,718
1,724,991,411,0,0,9,21:10:01:21:48:44:465,0.6614497533668078,0.001916763238142967,1.466091174246365,-0.09698112136941996,1.6083964397598298,0.09700006125452323,1,724
1,740,1000,401,0,0,9,21:10:01:21:48:44:481,1.3242663873612406,0.02937281601116115,1.2603332891292964,0.04261555239645309,1.8281470029464977,0.05175758520719802,1,740
1,755,1013,389,0,0,9,21:10:01:21:48:44:496,1.74367110519381,-0.001785520300151912,1.643050112101342,-0.0026977537779581404,2.3958302514919616,0.003235113319304595,1,755
1,771,1028,375,0,0,9,21:10:01:21:48:44:512,1.9019419520135952,0.005944376152625068,1.735481806020981,-0.0013732844820869958,2.5747388776066455,0.006100944034544044,1,771
1,787,1043,361,0,0,9,21:10:01:21:48:44:528,1.6693944200851423,-0.02199198431034836,1.6928004415925118,0.008190891706306123,2.3774883942655136,0.02346780946000378,1,787
1,805,1056,347,0,0,9,21:10:01:21:48:44:546,2.317472351956184,0.00603768044416781,2.17956998034711,-0.06213007875826432,3.181383881475423,0.062422754438217584,1,805
1,813,1061,344,0,0,9,21:10:01:21:48:44:554,1.4659045743109607,-0.06267962485547363,1.1143803543388366,0.08333267225619596,1.8413907231009257,0.10427401228197504,1,813
1,818,1063,341,0,0,9,21:10:01:21:48:44:559,0.6471121357389849,0.04627376053779437,0.8962409440151697,-0.06392176971899609,1.105441968603451,0.07891294924356522,1,818
1,827,1066,339,0,0,9,21:10:01:21:48:44:568,0.3169882505464,-0.15358524119787495,0.07849940903847608,-0.09928005286841729,0.32656348265514507,0.18287961945324896,1,827
1,835,1069,336,0,0,9,21:10:01:21:48:44:576,4.8553644636987,0.6319292944859499,4.865121393396717,0.6084355489579775,6.873424928507954,0.8772277073059799,1,835
1,836,1071,334,0,0,9,21:10:01:21:48:44:577,2.0983064253596253,-0.39604537116409905,2.0905394387275766,-0.40759945829625877,2.9619664075713112,0.568321435830035,1,836
1,852,1073,333,0,0,9,21:10:01:21:48:44:593,-0.27824988140645845,0.0989758328183386,-0.42028321108508343,0.10155912706967625,0.5040446151112985,0.1418113950754253,1,852
1,868,1074,333,0,0,9,21:10:01:21:48:44:609,0.22658334416864706,-0.023295460109255282,0.15309340561275675,-0.022074549982446227,0.27345493723237035,0.03209305561378382,1,868
1,909,1073,335,0,0,9,21:10:01:21:48:44:650,0.0,-0.001189767995240928,0.0,-0.002379535990481856,0.0,0.002660402114812361,1,909
2,0,837,725,0,0,9,21:10:01:21:48:51:354,0.0,0.1015625,0.0,0.15625,0.0,0.1863571944043213,1,0
2,16,850,705,0,0,9,21:10:01:21:48:51:370,1.6129251729080203,-0.0368728734396616,2.414140809710572,-0.07354813090569036,2.9033779400054662,0.0822735459027862,1,16
2,40,870,678,0,0,9,21:10:01:21:48:51:394,3.6571003259360895,0.014264453652318142,4.953105475256664,0.03314439271707106,6.156917787576784,0.036083589158820734,1,40
2,47,875,671,0,0,9,21:10:01:21:48:51:401,1.1180166174875652,-0.10196183973965153,1.5670693892626373,-0.14854245810311958,1.9250110721090181,0.18016958295564603,1,47
2,55,879,664,0,0,9,21:10:01:21:48:51:409,2.921814123983476,0.20916121636362917,5.335031053887204,0.43428287425926126,6.082725879163891,0.48202700059809744,1,55
2,57,881,660,0,0,9,21:10:01:21:48:51:411,1.0722105356694192,-0.18376480467768547,2.1456550179663303,-0.37365891018013475,2.3986393828428225,0.4164018306818954,1,57
2,73,883,657,0,0,9,21:10:01:21:48:51:427,0.07569736608264521,0.059200658479338704,-0.05203875449158257,0.10675968862289564,0.09185925756767911,0.122075177981623,1,73
2,89,885,655,0,0,9,21:10:01:21:48:51:443,0.0,0.015625,0.0,0.015625,0.0,0.02209708691207961,1,89
2,352,787,572,0,0,9,21:10:01:21:48:51:706,0.0,0.078125,0.0,0.0390625,0.0,0.08734640537108554,2,0
2,368,797,567,0,0,9,21:10:01:21:48:51:722,1.5334034740523288,-0.007274131486917771,0.7225665871548955,-0.014670853211276116,1.695119077560165,0.01637519229920001,2,16
